SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,language,list,trialID,trial,trialType,phase,extra
107941952,0.492628932,0.447396219,1,0.489038467,0.439992666,1,3.351577759,1,0.496219367,0.454799771,1,3.35218811,1,1,spa,1,7,1,NA,prime,zapato
107941960,0.489094079,0.469290972,1,0.489133775,0.476495981,1,3.454483032,1,0.489054382,0.462085992,1,3.366638184,1,1,spa,1,7,1,NA,prime,zapato
107941968,0.488433301,0.489321589,1,0.489796847,0.486229956,1,3.475906372,1,0.487069726,0.492413223,1,3.43119812,1,1,spa,1,7,1,NA,prime,zapato
107941976,0.488226473,0.472147226,1,0.486295104,0.484653234,1,3.443084717,1,0.490157813,0.459641218,1,3.326919556,1,1,spa,1,7,1,NA,prime,zapato
107941984,0.492105544,0.453844875,1,0.48786813,0.421905786,1,3.3152771,1,0.496342927,0.485783964,1,3.375579834,1,1,spa,1,7,1,NA,prime,zapato
107941992,0.489120394,0.474155188,1,0.489478856,0.444389254,1,3.36289978,1,0.488761932,0.503921092,1,3.445602417,1,1,spa,1,7,1,NA,prime,zapato
107942008,0.488079339,0.490531415,1,0.487379938,0.492807001,1,3.470123291,1,0.48877874,0.488255829,1,3.435668945,1,1,spa,1,7,1,NA,prime,zapato
107942016,0.487977356,0.48265177,1,0.48436895,0.497404009,1,3.454528809,1,0.491585761,0.467899561,1,3.354385376,1,1,spa,1,7,1,NA,prime,zapato
107942024,0.486153692,0.467484176,1,0.484936804,0.439101785,1,3.309158325,1,0.48737058,0.495866597,1,3.445907593,1,1,spa,1,7,1,NA,prime,zapato
107942032,0.488225579,0.477460027,1,0.484706819,0.496379405,1,3.454574585,1,0.49174431,0.458540648,1,3.324829102,1,1,spa,1,7,1,NA,prime,zapato
107942040,0.489538163,0.491540879,1,0.485944152,0.505259395,1,3.472763062,1,0.493132174,0.477822363,1,3.391326904,1,1,spa,1,7,1,NA,prime,zapato
107942048,0.489329904,0.502641916,1,0.490961641,0.495780438,1,3.452926636,1,0.487698168,0.509503424,1,3.456100464,1,1,spa,1,7,1,NA,prime,zapato
107942064,0.489475071,0.470274568,1,0.490471333,0.446761966,1,3.324615479,1,0.48847878,0.493787199,1,3.390136719,1,1,spa,1,7,1,NA,prime,zapato
107942072,0.487873077,0.486757815,1,0.488841891,0.475285679,1,3.407775879,1,0.486904263,0.49822998,1,3.37802124,1,1,spa,1,7,1,NA,prime,zapato
107942080,0.4874053,0.47231704,1,0.484557122,0.45917061,1,3.344024658,1,0.490253508,0.4854635,1,3.336959839,1,1,spa,1,7,1,NA,prime,zapato
107942088,0.491059542,0.475754559,1,0.489720374,0.471668899,1,3.386352539,1,0.492398709,0.479840219,1,3.30960083,1,1,spa,1,7,1,NA,prime,zapato
107942096,0.48714745,0.496943593,1,0.485224992,0.483864039,1,3.416641235,1,0.489069879,0.510023177,1,3.405792236,1,1,spa,1,7,1,NA,prime,zapato
107942104,0.488114536,0.490733445,1,0.485119969,0.475608379,1,3.386306763,1,0.491109073,0.505858481,1,3.359909058,1,1,spa,1,7,1,NA,prime,zapato
107942112,0.486946166,0.462751061,1,0.482071996,0.460935324,1,3.353225708,1,0.491820335,0.464566797,1,3.256759644,1,1,spa,1,7,1,NA,prime,zapato
107942120,0.486723751,0.484041154,1,0.481260389,0.457000524,1,3.345077515,1,0.492187113,0.511081755,1,3.353256226,1,1,spa,1,7,1,NA,prime,zapato
107942128,0.488389909,0.492484629,1,0.484629601,0.504469752,1,3.433303833,1,0.492150247,0.480499506,1,3.294616699,1,1,spa,1,7,1,NA,blank,blank
107942136,0.492103636,0.448472172,1,0.48916465,0.487171859,1,3.411895752,1,0.495042622,0.409772485,1,3.149108887,1,1,spa,1,7,1,NA,blank,blank
107942144,0.490498632,0.485922813,1,0.487615556,0.491820097,1,3.41645813,1,0.493381709,0.48002553,1,3.310531616,1,1,spa,1,7,1,NA,blank,blank
107942152,0.489701092,0.491991282,1,0.487453818,0.477803171,1,3.393737793,1,0.491948396,0.506179392,1,3.358703613,1,1,spa,1,7,1,NA,blank,blank
107942160,0.491149008,0.477947295,1,0.486853331,0.484838635,1,3.412536621,1,0.495444655,0.471055984,1,3.258865356,1,1,spa,1,7,1,NA,blank,blank
107942168,0.488786131,0.479272604,1,0.484480739,0.475638568,1,3.362533569,1,0.493091524,0.48290661,1,3.283416748,1,1,spa,1,7,1,NA,blank,blank
107942176,0.487099826,0.468246162,1,0.48299101,0.450605303,1,3.309524536,1,0.491208613,0.485887021,1,3.289810181,1,1,spa,1,7,1,NA,audio,audio
107942184,0.491085172,0.464770436,1,0.49167946,0.461904794,1,3.319763184,1,0.490490913,0.467636049,1,3.261810303,1,1,spa,1,7,1,NA,audio,audio
107942192,0.492784917,0.45952332,1,0.490706176,0.41445145,1,3.221786499,1,0.494863629,0.50459522,1,3.317352295,1,1,spa,1,7,1,NA,audio,audio
107942200,0.491883695,0.493005008,1,0.492833287,0.482581437,1,3.371765137,1,0.490934074,0.503428578,1,3.315383911,1,1,spa,1,7,1,NA,audio,audio
107942208,0.489914924,0.458524823,1,0.487658203,0.432148099,1,3.261444092,1,0.492171645,0.484901577,1,3.255355835,1,1,spa,1,7,1,NA,audio,audio
107942216,0.48954457,0.496716827,1,0.487771809,0.499271005,1,3.37828064,1,0.491317302,0.494162649,1,3.28968811,1,1,spa,1,7,1,NA,audio,audio
107942224,0.489855587,0.50130856,1,0.490564615,0.491722345,1,3.375793457,1,0.48914659,0.510894716,1,3.313156128,1,1,spa,1,7,1,NA,audio,audio
107942232,0.490379155,0.449035257,1,0.484279871,0.427899271,1,3.228057861,1,0.496478468,0.470171243,1,3.237258911,1,1,spa,1,7,1,NA,audio,audio
107942240,0.492958844,0.464070767,1,0.487721235,0.484555662,1,3.350799561,1,0.498196483,0.443585873,1,3.186462402,1,1,spa,1,7,1,NA,audio,audio
107942248,0.489790857,0.45181489,1,0.484429628,0.416643113,1,3.18901062,1,0.495152056,0.486986667,1,3.258041382,1,1,spa,1,7,1,NA,audio,audio
107942256,0.487959027,0.448220879,1,0.486666322,0.402157694,1,3.18132019,1,0.489251763,0.494284064,1,3.291381836,1,1,spa,1,7,1,NA,audio,audio
107942264,0.488332301,0.476287216,1,0.484651089,0.457170308,1,3.301727295,1,0.492013514,0.495404124,1,3.265472412,1,1,spa,1,7,1,NA,audio,audio
107942272,0.490283549,0.493550599,1,0.48907122,0.49607563,1,3.366928101,1,0.491495907,0.491025537,1,3.260055542,1,1,spa,1,7,1,NA,audio,audio
107942280,0.492682695,0.454636812,1,0.490770131,0.470488071,1,3.308792114,1,0.494595289,0.438785553,1,3.119293213,1,1,spa,1,7,1,NA,audio,audio
107942288,0.49181357,0.447517574,1,0.490270227,0.420305252,1,3.225524902,1,0.493356913,0.474729896,1,3.199188232,1,1,spa,1,7,1,NA,audio,audio
107942296,0.489703089,0.451129198,1,0.48882097,0.411489457,1,3.200057983,1,0.490585208,0.490768969,1,3.240249634,1,1,spa,1,7,1,NA,audio,audio
107942304,0.493204713,0.468455374,1,0.491122097,0.452229559,1,3.292984009,1,0.495287329,0.484681219,1,3.236816406,1,1,spa,1,7,1,NA,audio,audio
107942312,0.490089625,0.461608201,1,0.488171101,0.465398937,1,3.312149048,1,0.49200815,0.457817465,1,3.173019409,1,1,spa,1,7,1,NA,audio,audio
107942320,0.494158864,0.44761616,1,0.491582841,0.420984775,1,3.222595215,1,0.496734917,0.474247515,1,3.208724976,1,1,spa,1,7,1,NA,audio,audio
107942328,0.488515615,0.472016573,1,0.485235602,0.45230332,1,3.278411865,1,0.491795599,0.491729856,1,3.247894287,1,1,spa,1,7,1,NA,audio,audio
107942336,0.489833236,0.440220535,1,0.487395614,0.403127044,1,3.190155029,1,0.492270887,0.477314055,1,3.226928711,1,1,spa,1,7,1,NA,audio,audio
107942344,0.491990805,0.429053247,1,0.489654481,0.426885307,1,3.239837646,1,0.494327098,0.431221187,1,3.112075806,1,1,spa,1,7,1,NA,audio,audio
107942352,0.490510166,0.484141409,1,0.488748968,0.482009351,1,3.358306885,1,0.492271364,0.486273438,1,3.238708496,1,1,spa,1,7,1,NA,audio,audio
107942360,0.491240025,0.437187046,1,0.48673898,0.378855586,1,3.115951538,1,0.495741069,0.495518506,1,3.259033203,1,1,spa,1,7,1,NA,audio,audio
107942368,0.491537839,0.489471644,1,0.491087019,0.49838832,1,3.39364624,1,0.491988659,0.480554968,1,3.223175049,1,1,spa,1,7,1,NA,audio,audio
107942376,0.491740704,0.467777193,1,0.490014344,0.452855766,1,3.305831909,1,0.493467063,0.48269859,1,3.250549316,1,1,spa,1,7,1,NA,audio,audio
107942384,0.491643727,0.417327374,1,0.488999844,0.3506006,1,3.097854614,1,0.49428758,0.484054148,1,3.271331787,1,1,spa,1,7,1,NA,audio,audio
107942392,0.489050865,0.458141446,1,0.487047344,0.417382419,1,3.224899292,1,0.491054416,0.498900473,1,3.278564453,1,1,spa,1,7,1,NA,audio,audio
107942408,0.489408463,0.45827651,1,0.486217111,0.422764838,1,3.241577148,1,0.492599815,0.493788183,1,3.261032104,1,1,spa,1,7,1,NA,audio,audio
107942416,0.489028037,0.459130168,1,0.482563555,0.451367617,1,3.309432983,1,0.495492548,0.466892689,1,3.204162598,1,1,spa,1,7,1,NA,audio,audio
107942424,0.490974903,0.452731878,1,0.489565045,0.423900008,1,3.250747681,1,0.492384762,0.481563747,1,3.246032715,1,1,spa,1,7,1,NA,audio,audio
107942432,0.489046991,0.459460974,1,0.485340208,0.454371393,1,3.326324463,1,0.492753804,0.464550555,1,3.223632813,1,1,spa,1,7,1,NA,audio,audio
107942440,0.488496304,0.464501262,1,0.48440063,0.441874653,1,3.318878174,1,0.492592007,0.48712787,1,3.254592896,1,1,spa,1,7,1,NA,audio,audio
107942448,0.490342796,0.450924158,1,0.487613738,0.452576488,1,3.363388062,1,0.493071884,0.449271828,1,3.176055908,1,1,spa,1,7,1,NA,audio,audio
107942456,0.490463793,0.460931063,1,0.488849193,0.470045179,1,3.398025513,1,0.492078394,0.451816976,1,3.198654175,1,1,spa,1,7,1,NA,audio,audio
107942464,0.488927811,0.463049412,1,0.482168913,0.473652363,1,3.406661987,1,0.49568671,0.452446461,1,3.207687378,1,1,spa,1,7,1,NA,audio,audio
107942472,0.489135146,0.490184397,1,0.488237262,0.481360197,1,3.408859253,1,0.490033001,0.499008596,1,3.307952881,1,1,spa,1,7,1,NA,audio,audio
107942480,0.490782231,0.426433444,1,0.48569575,0.406933784,1,3.269729614,1,0.495868713,0.445933133,1,3.196380615,1,1,spa,1,7,1,NA,audio,audio
107942496,0.493020356,0.471289247,1,0.491078705,0.471809804,1,3.432174683,1,0.494962007,0.47076869,1,3.260498047,1,1,spa,1,7,1,NA,audio,audio
107942504,0.490979016,0.433750868,1,0.488619238,0.416049004,1,3.301727295,1,0.493338794,0.451452762,1,3.224899292,1,1,spa,1,7,1,NA,audio,audio
107942512,0.490674794,0.480658054,1,0.489431173,0.481516302,1,3.440216064,1,0.491918445,0.479799807,1,3.290893555,1,1,spa,1,7,1,NA,audio,audio
107942520,0.487463176,0.453462362,1,0.483950704,0.429858923,1,3.334960938,1,0.490975648,0.477065831,1,3.268386841,1,1,spa,1,7,1,NA,audio,audio
107942528,0.490932643,0.489330083,1,0.48920244,0.485548675,1,3.457260132,1,0.492662847,0.493111491,1,3.304885864,1,1,spa,1,7,1,NA,audio,audio
107942536,0.494269222,0.424781382,1,0.489051431,0.415265322,1,3.314376831,1,0.499487013,0.434297442,1,3.162857056,1,1,spa,1,7,1,NA,audio,audio
107942544,0.488904893,0.47233364,1,0.489167958,0.441887558,1,3.384506226,1,0.488641798,0.502779722,1,3.343948364,1,1,spa,1,7,1,NA,audio,audio
107942552,0.492286235,0.47505343,1,0.49199298,0.467490792,1,3.464767456,1,0.49257949,0.482616037,1,3.298553467,1,1,spa,1,7,1,NA,audio,audio
107942560,0.487205446,0.488862753,1,0.489820808,0.486634701,1,3.498840332,1,0.484590054,0.491090804,1,3.336959839,1,1,spa,1,7,1,NA,audio,audio
107942568,0.492175549,0.454653829,1,0.493330032,0.466852099,1,3.447113037,1,0.491021067,0.44245556,1,3.217544556,1,1,spa,1,7,1,NA,audio,audio
107942576,0.490507245,0.500826836,1,0.490243405,0.491925359,1,3.502410889,1,0.490771085,0.509728253,1,3.383621216,1,1,spa,1,7,1,NA,audio,audio
107942584,0.490747452,0.482589483,1,0.492785066,0.507174909,1,3.558868408,1,0.488709807,0.458004028,1,3.283111572,1,1,spa,1,7,1,NA,audio,audio
107942592,0.490174711,0.500168025,1,0.491094112,0.486834228,1,3.527435303,1,0.489255339,0.513501823,1,3.381973267,1,1,spa,1,7,1,NA,audio,audio
107942600,0.494301319,0.462906182,1,0.492093563,0.428960919,1,3.420913696,1,0.496509045,0.496851414,1,3.354751587,1,1,spa,1,7,1,NA,audio,audio
107942608,0.489693165,0.491587996,1,0.491328448,0.472786337,1,3.506164551,1,0.488057911,0.510389686,1,3.401229858,1,1,spa,1,7,1,NA,audio,audio
107942616,0.491671264,0.487939835,1,0.491253823,0.465840548,1,3.485443115,1,0.492088675,0.510039091,1,3.399246216,1,1,spa,1,7,1,NA,audio,audio
107942624,0.489200354,0.473135024,1,0.490827411,0.43230933,1,3.423919678,1,0.487573326,0.513960719,1,3.418411255,1,1,spa,1,7,1,NA,audio,audio
107942632,0.48837468,0.489294112,1,0.486704767,0.465745896,1,3.497802734,1,0.490044594,0.512842298,1,3.408508301,1,1,spa,1,7,1,NA,audio,audio
107942640,0.491463453,0.467318207,1,0.493290186,0.44783181,1,3.459335327,1,0.489636719,0.486804605,1,3.387420654,1,1,spa,1,7,1,NA,audio,audio
107942648,0.488512337,0.490024567,1,0.488394409,0.485467732,1,3.550033569,1,0.488630295,0.494581401,1,3.410949707,1,1,spa,1,7,1,NA,audio,audio
107942656,0.483520389,0.473036408,1,0.482271135,0.413929075,1,3.368286133,1,0.484769613,0.532143772,1,3.496002197,1,1,spa,1,7,1,NA,audio,audio
107942664,0.488518894,0.499566495,1,0.490787297,0.477191895,1,3.549728394,1,0.48625052,0.521941125,1,3.483383179,1,1,spa,1,7,1,NA,audio,audio
107942672,0.489374101,0.507723451,1,0.489598244,0.491578192,1,3.600189209,1,0.489149958,0.52386868,1,3.491195679,1,1,spa,1,7,1,NA,audio,audio
107942680,0.489177406,0.505763352,1,0.488123655,0.492811888,1,3.614349365,1,0.490231127,0.518714845,1,3.484832764,1,1,spa,1,7,1,NA,audio,audio
107942688,0.492350042,0.496707559,1,0.493129879,0.499800324,1,3.621444702,1,0.491570175,0.493614793,1,3.412368774,1,1,spa,1,7,1,NA,audio,audio
107942696,0.491883636,0.479283273,1,0.490079135,0.509944499,1,3.6615448,1,0.493688136,0.448622048,1,3.325592041,1,1,spa,1,7,1,NA,audio,audio
107942704,0.491238117,0.483335406,1,0.489191979,0.490854502,1,3.629257202,1,0.493284285,0.475816309,1,3.415222168,1,1,spa,1,7,1,NA,audio,audio
107942712,0.491087943,0.480602682,1,0.489436567,0.498204708,1,3.661941528,1,0.49273932,0.463000625,1,3.41003418,1,1,spa,1,7,1,NA,audio,audio
107942720,0.493899107,0.492192358,1,0.49355185,0.509312272,1,3.665634155,1,0.494246364,0.475072443,1,3.438476563,1,1,spa,1,7,1,NA,audio,audio
107942728,0.489371181,0.498425364,1,0.488333344,0.49536255,1,3.670806885,1,0.490408987,0.501488209,1,3.53868103,1,1,spa,1,7,1,NA,audio,audio
107942736,0.491565824,0.48805204,1,0.491098225,0.492728353,1,3.669555664,1,0.492033452,0.483375728,1,3.529174805,1,1,spa,1,7,1,NA,audio,audio
107942752,0.488601744,0.502467036,1,0.488359779,0.515422821,1,3.699661255,1,0.488843709,0.489511192,1,3.550201416,1,1,spa,1,7,1,NA,audio,audio
107942760,0.493603885,0.46870786,1,0.491511852,0.50833416,1,3.699996948,1,0.495695949,0.429081559,1,3.390777588,1,1,spa,1,7,1,NA,audio,audio
107942768,0.49155733,0.484533787,1,0.491749823,0.513884664,1,3.704711914,1,0.491364837,0.45518294,1,3.531311035,1,1,spa,1,7,1,NA,audio,audio
107942776,0.48941204,0.488279015,1,0.489527196,0.50760299,1,3.714202881,1,0.489296883,0.46895504,1,3.538894653,1,1,spa,1,7,1,NA,audio,audio
107942784,0.489052713,0.496586293,1,0.491134942,0.497330159,1,3.708816528,1,0.486970484,0.495842427,1,3.582992554,1,1,spa,1,7,1,NA,audio,audio
107942792,0.488367617,0.496082604,1,0.488883764,0.506664932,1,3.717269897,1,0.487851471,0.485500246,1,3.592285156,1,1,spa,1,7,1,NA,audio,audio
107942800,0.49255681,0.509552777,1,0.496386617,0.516007245,1,3.743392944,1,0.488727003,0.503098309,1,3.615158081,1,1,spa,1,7,1,NA,audio,audio
107942808,0.487061828,0.481051087,1,0.487689525,0.481498867,1,3.708618164,1,0.486434132,0.480603278,1,3.5990448,1,1,spa,1,7,1,NA,audio,audio
107942816,0.486629605,0.505053401,1,0.488860548,0.489209712,1,3.746368408,1,0.484398663,0.52089709,1,3.686141968,1,1,spa,1,7,1,NA,audio,audio
107942824,0.487171471,0.505660534,1,0.488788038,0.509831607,1,3.785018921,1,0.485554874,0.50148952,1,3.651931763,1,1,spa,1,7,1,NA,audio,audio
107942832,0.48799175,0.484853148,1,0.489050329,0.498673022,1,3.771392822,1,0.486933202,0.471033275,1,3.553344727,1,1,spa,1,7,1,NA,audio,audio
107942840,0.488192558,0.517859936,1,0.488881141,0.510619879,1,3.784484863,1,0.487503976,0.525099933,1,3.673599243,1,1,spa,1,7,1,NA,audio,audio
107942848,0.486303091,0.514758825,1,0.486190349,0.511463583,1,3.797317505,1,0.486415803,0.518054128,1,3.656158447,1,1,spa,1,7,1,NA,audio,audio
107942856,0.48722586,0.521077812,1,0.487594575,0.498709679,1,3.798934937,1,0.486857146,0.543445945,1,3.694671631,1,1,spa,1,7,1,NA,audio,audio
107942864,0.48852551,0.49673605,1,0.488479584,0.477132589,1,3.749404907,1,0.488571435,0.51633954,1,3.646652222,1,1,spa,1,7,1,NA,audio,audio
107942872,0.485170662,0.520488203,1,0.483362138,0.516727805,1,3.816360474,1,0.486979157,0.5242486,1,3.669570923,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942880,0.488541186,0.494276226,1,0.488366544,0.517365456,1,3.836486816,1,0.488715827,0.471186966,1,3.561447144,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942888,0.489242017,0.493122339,1,0.488998264,0.508844078,1,3.827224731,1,0.48948577,0.477400631,1,3.674179077,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942896,0.490064025,0.49347195,1,0.488365114,0.493964612,1,3.82774353,1,0.491762906,0.492979288,1,3.676269531,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942904,0.486922204,0.48967427,1,0.487347603,0.510633945,1,3.852981567,1,0.486496836,0.468714625,1,3.678405762,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942912,0.487186879,0.485778272,1,0.484818339,0.476346672,1,3.776733398,1,0.489555418,0.495209843,1,3.706924438,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942920,0.490232468,0.501065254,1,0.492670625,0.506359756,1,3.864181519,1,0.48779428,0.495770782,1,3.743499756,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942928,0.48945263,0.484929264,1,0.490433693,0.509979665,1,3.848312378,1,0.488471568,0.459878892,1,3.594360352,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942936,0.489871621,0.501793802,1,0.49091962,0.518226087,1,3.865539551,1,0.488823622,0.485361546,1,3.662857056,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942944,0.489814758,0.510867715,1,0.490606219,0.508654594,1,3.849411011,1,0.489023268,0.513080835,1,3.696548462,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942952,0.488885671,0.51945442,1,0.489744872,0.505931914,1,3.874755859,1,0.48802647,0.532976925,1,3.687286377,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942960,0.488735914,0.514440298,1,0.489019156,0.513627529,1,3.882980347,1,0.488452703,0.515253067,1,3.685455322,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942976,0.485313743,0.536953211,1,0.486919463,0.516446352,1,3.878250122,1,0.483708024,0.557460129,1,3.690322876,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942984,0.488663733,0.536354482,1,0.489060313,0.511655092,1,3.871749878,1,0.488267154,0.561053872,1,3.681930542,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107942992,0.487761527,0.511770844,1,0.489250124,0.505678773,1,3.899490356,1,0.486272931,0.517862976,1,3.642181396,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943000,0.487421781,0.506310761,1,0.491520077,0.503192484,1,3.887954712,1,0.483323485,0.509429038,1,3.743209839,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943008,0.488126755,0.478365362,1,0.488551974,0.512105227,1,3.898513794,1,0.487701535,0.444625497,1,3.840789795,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943016,0.487210512,0.51400733,1,0.487694532,0.516194999,1,3.898498535,1,0.486726463,0.511819661,1,3.728515625,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943024,0.49100396,0.501281261,1,0.4882572,0.517936945,1,3.906845093,1,0.493750721,0.484625548,1,3.832260132,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943032,0.48661077,0.492980063,1,0.484839976,0.516848743,1,3.90562439,1,0.488381565,0.469111413,1,3.841659546,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943040,0.487124115,0.517058134,1,0.486573607,0.519214809,1,3.901077271,1,0.487674624,0.514901459,1,3.726333618,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943048,0.4887321,0.496578872,1,0.490333796,0.514701307,1,3.908950806,1,0.487130404,0.478456438,1,3.860214233,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943056,0.489549339,0.504271388,1,0.48626399,0.514770091,1,3.9246521,1,0.492834657,0.493772626,1,3.807189941,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943064,0.486429751,0.508149326,1,0.487580985,0.513406932,1,3.933227539,1,0.485278517,0.502891719,1,3.820892334,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943072,0.487225443,0.500350535,1,0.485621929,0.507599473,1,3.912948608,1,0.488828957,0.493101597,1,3.876159668,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943088,0.486681044,0.505901635,1,0.487689674,0.502162576,1,3.913650513,1,0.485672385,0.509640694,1,3.88067627,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943096,0.492216617,0.498076975,1,0.488561213,0.472202271,1,4.059448242,1,0.495872021,0.523951709,1,3.878311157,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943104,0.48916465,0.525363803,1,0.48291254,0.495878428,1,3.926467896,1,0.495416731,0.554849148,1,3.843429565,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943112,0.488829613,0.524980068,1,0.482810885,0.507923126,1,3.933776855,1,0.494848341,0.54203701,1,3.836669922,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943120,0.490546405,0.506898403,1,0.487086773,0.503136098,1,3.933624268,1,0.494006038,0.510660768,1,3.885482788,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943128,0.491068304,0.449165285,1,0.487574667,0.477471739,1,4.043746948,1,0.49456194,0.42085883,1,3.768035889,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943136,0.483846247,0.503041923,1,0.48467207,0.478181601,1,4.080627441,1,0.483020395,0.527902246,1,3.864257813,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943144,0.487812579,0.562946916,1,0.481048465,0.477444053,1,3.88104248,1,0.494576693,0.648449779,1,3.769302368,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943152,0.483872563,0.523057282,1,0.482164055,0.466488093,1,4.087203979,1,0.48558107,0.579626501,1,3.885864258,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943160,0.480030537,0.448803157,1,0.483704895,0.508785307,1,3.96232605,1,0.476356208,0.388821006,1,3.5262146,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943168,0.487441301,0.504712462,1,0.488440454,0.508137941,1,3.979293823,1,0.486442149,0.501286924,1,3.626541138,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
107943176,0.486280322,0.462773263,1,0.484979153,0.507382274,1,3.970108032,1,0.487581491,0.418164223,1,3.73298645,1,1,spa,1,7,1,NA,target_distractor,perro-cesta
